RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Binocular	Index Binocular	Pupil Diameter Right [mm]	Point of Regard Binocular X [px]	Point of Regard Binocular Y [px]	Point of Regard Right X [px]	Point of Regard Right Y [px]	AOI Name Binocular	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Video Time [h:m:s:ms]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
1383021.7	18:02:40:699	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	172	3.0	421.2	468.2	437.6	455.0	-	0.2	-0.1	1.0	00:00:57:697	-	-	-	-	-	-	-	-
1383055.1	18:02:40:732	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	172	3.0	422.8	468.1	439.8	456.7	-	0.2	-0.1	1.0	00:00:57:697	-	-	-	-	-	-	-	-
1383088.9	18:02:40:766	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	172	3.0	423.1	467.8	439.4	454.8	-	0.2	-0.1	1.0	00:00:57:738	-	-	-	-	-	-	-	-
1383121.6	18:02:40:799	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	172	3.0	423.3	468.0	440.0	455.1	-	0.2	-0.1	1.0	00:00:57:780	-	-	-	-	-	-	-	-
1383154.9	18:02:40:832	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	173	3.0	422.7	469.1	439.4	456.9	-	0.2	-0.1	1.0	00:00:57:780	-	-	-	-	-	-	-	-
1383188.0	18:02:40:865	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	173	2.9	459.4	473.3	476.0	461.9	-	0.2	-0.1	1.0	00:00:57:821	-	-	-	-	-	-	-	-
1383221.3	18:02:40:899	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	173	3.0	457.3	472.9	473.6	461.7	-	0.2	-0.1	1.0	00:00:57:863	-	-	-	-	-	-	-	-
1383254.6	18:02:40:932	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	173	2.9	458.6	470.8	475.3	459.7	-	0.2	-0.1	1.0	00:00:57:905	-	-	-	-	-	-	-	-
1383287.8	18:02:40:965	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	173	2.9	457.8	469.6	474.8	459.7	-	0.2	-0.1	1.0	00:00:57:946	-	-	-	-	-	-	-	-
1383321.7	18:02:40:999	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	173	2.9	454.6	468.6	470.4	457.9	-	0.2	-0.1	1.0	00:00:57:988	-	-	-	-	-	-	-	-
1383354.9	18:02:41:032	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	173	2.9	455.9	468.5	472.5	457.7	-	0.2	-0.1	1.0	00:00:57:988	-	-	-	-	-	-	-	-
1383388.1	18:02:41:065	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	173	2.9	454.8	468.6	471.1	457.0	-	0.2	-0.1	1.0	00:00:58:030	-	-	-	-	-	-	-	-
1383421.1	18:02:41:098	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	174	2.8	454.8	470.5	471.1	458.3	-	0.2	-0.1	1.0	00:00:58:071	-	-	-	-	-	-	-	-
1383454.2	18:02:41:132	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	174	2.8	489.9	474.5	505.8	462.9	-	0.2	-0.1	1.0	00:00:58:113	-	-	-	-	-	-	-	-
1383488.1	18:02:41:165	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	174	2.8	489.5	474.0	505.5	464.4	-	0.2	-0.1	1.0	00:00:58:155	-	-	-	-	-	-	-	-
1383521.6	18:02:41:199	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	174	2.8	489.8	474.8	505.5	464.3	-	0.2	-0.1	1.0	00:00:58:155	-	-	-	-	-	-	-	-
1383554.3	18:02:41:232	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	174	2.8	490.4	473.6	506.3	462.6	-	0.2	-0.1	1.0	00:00:58:196	-	-	-	-	-	-	-	-
1383588.1	18:02:41:265	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	174	2.8	488.4	474.5	504.1	463.3	-	0.2	-0.1	1.0	00:00:58:238	-	-	-	-	-	-	-	-
1383620.7	18:02:41:298	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	174	2.8	488.4	472.6	503.9	460.7	-	0.2	-0.1	1.0	00:00:58:280	-	-	-	-	-	-	-	-
1383653.8	18:02:41:331	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	174	2.8	487.5	473.3	502.7	461.4	-	0.2	-0.1	1.0	00:00:58:321	-	-	-	-	-	-	-	-
1383687.6	18:02:41:365	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	174	2.8	489.5	474.3	505.2	463.1	-	0.2	-0.1	1.0	00:00:58:363	-	-	-	-	-	-	-	-
1383720.9	18:02:41:398	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	174	2.8	490.2	475.0	504.9	463.1	-	0.2	-0.1	1.0	00:00:58:363	-	-	-	-	-	-	-	-
1383753.9	18:02:41:431	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	175	2.8	490.4	476.1	505.8	464.2	-	0.2	-0.1	1.0	00:00:58:405	-	-	-	-	-	-	-	-
1383787.2	18:02:41:465	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	175	2.9	522.2	480.4	537.0	470.9	-	0.1	-0.1	1.0	00:00:58:446	-	-	-	-	-	-	-	-
1383820.2	18:02:41:498	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	175	2.8	520.5	481.9	535.1	471.7	-	0.1	-0.1	1.0	00:00:58:488	-	-	-	-	-	-	-	-
1383853.6	18:02:41:531	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	175	2.9	521.3	480.2	536.7	470.5	-	0.1	-0.1	1.0	00:00:58:530	-	-	-	-	-	-	-	-
1383886.9	18:02:41:564	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	176	2.8	520.7	481.2	535.4	471.3	-	0.1	-0.1	1.0	00:00:58:530	-	-	-	-	-	-	-	-
1383920.1	18:02:41:597	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	176	2.8	555.9	483.0	569.6	472.6	-	0.1	-0.1	1.0	00:00:58:571	-	-	-	-	-	-	-	-
1383953.4	18:02:41:631	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	176	2.8	553.0	483.9	566.7	473.7	-	0.1	-0.1	1.0	00:00:58:613	-	-	-	-	-	-	-	-
1383986.8	18:02:41:664	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	176	2.8	553.1	484.1	565.7	473.4	-	0.1	-0.1	1.0	00:00:58:613	-	-	-	-	-	-	-	-
1384020.1	18:02:41:697	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	176	2.8	552.1	483.5	565.4	472.6	-	0.1	-0.1	1.0	00:00:58:655	-	-	-	-	-	-	-	-
1384053.3	18:02:41:731	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	176	2.8	552.0	482.9	565.5	472.2	-	0.1	-0.1	1.0	00:00:58:696	-	-	-	-	-	-	-	-
1384086.6	18:02:41:764	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	177	2.8	553.4	482.6	566.8	472.1	-	0.1	-0.1	1.0	00:00:58:738	-	-	-	-	-	-	-	-
1384119.7	18:02:41:797	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	177	2.8	576.9	485.8	589.9	475.3	-	0.1	-0.1	1.0	00:00:58:780	-	-	-	-	-	-	-	-
1384153.7	18:02:41:831	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	177	2.8	577.1	486.6	589.6	475.7	-	0.1	-0.1	1.0	00:00:58:821	-	-	-	-	-	-	-	-
1384186.5	18:02:41:864	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	177	2.8	576.3	484.9	589.2	474.4	-	0.1	-0.1	1.0	00:00:58:821	-	-	-	-	-	-	-	-
1384219.6	18:02:41:897	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	177	2.8	577.7	484.4	591.0	474.1	-	0.1	-0.1	1.0	00:00:58:863	-	-	-	-	-	-	-	-
1384253.4	18:02:41:931	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	178	2.8	576.7	483.8	590.0	473.4	-	0.1	-0.1	1.0	00:00:58:905	-	-	-	-	-	-	-	-
1384286.1	18:02:41:963	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	178	2.1	417.6	513.2	419.8	501.4	-	0.2	-0.1	1.0	00:00:58:946	-	-	-	-	-	-	-	-
1384319.4	18:02:41:997	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	178	2.9	390.9	484.1	406.6	462.3	-	0.2	-0.1	1.0	00:00:58:988	-	-	-	-	-	-	-	-
1384352.7	18:02:42:030	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	178	2.9	386.9	483.8	402.0	461.1	-	0.2	-0.1	1.0	00:00:58:988	-	-	-	-	-	-	-	-
1384386.1	18:02:42:063	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	178	3.0	388.1	482.6	403.7	460.5	-	0.2	-0.1	1.0	00:00:59:030	-	-	-	-	-	-	-	-
1384419.2	18:02:42:097	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	178	3.0	388.8	481.1	405.0	459.5	-	0.2	-0.1	1.0	00:00:59:071	-	-	-	-	-	-	-	-
1384452.9	18:02:42:130	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	179	2.9	389.6	482.5	406.2	461.3	-	0.2	-0.1	1.0	00:00:59:113	-	-	-	-	-	-	-	-
1384485.8	18:02:42:163	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	179	2.9	381.7	481.9	398.4	458.8	-	0.3	-0.1	1.0	00:00:59:155	-	-	-	-	-	-	-	-
1384519.8	18:02:42:197	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	179	2.9	381.8	481.6	397.5	459.6	-	0.3	-0.1	1.0	00:00:59:196	-	-	-	-	-	-	-	-
1384553.2	18:02:42:231	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	179	3.0	382.4	482.3	398.6	460.3	-	0.3	-0.1	1.0	00:00:59:196	-	-	-	-	-	-	-	-
1384585.8	18:02:42:263	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	179	3.0	382.3	480.8	398.4	458.7	-	0.3	-0.1	1.0	00:00:59:238	-	-	-	-	-	-	-	-
1384618.9	18:02:42:296	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	179	3.0	382.5	481.3	398.9	458.0	-	0.3	-0.1	1.0	00:00:59:280	-	-	-	-	-	-	-	-
1384652.2	18:02:42:330	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	180	2.9	383.8	481.5	399.8	459.9	-	0.2	-0.1	1.0	00:00:59:321	-	-	-	-	-	-	-	-
1384686.0	18:02:42:363	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	180	3.0	427.1	480.7	443.3	462.3	-	0.2	-0.1	1.0	00:00:59:321	-	-	-	-	-	-	-	-
1384718.7	18:02:42:396	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	180	3.0	425.5	481.8	441.4	464.1	-	0.2	-0.1	1.0	00:00:59:363	-	-	-	-	-	-	-	-
1384752.0	18:02:42:429	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	180	3.0	426.6	481.6	442.6	463.5	-	0.2	-0.1	1.0	00:00:59:405	-	-	-	-	-	-	-	-
1384785.3	18:02:42:463	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	180	3.0	427.8	481.7	443.6	463.0	-	0.2	-0.1	1.0	00:00:59:446	-	-	-	-	-	-	-	-
1384818.6	18:02:42:496	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	180	3.0	429.1	481.7	444.3	463.2	-	0.2	-0.1	1.0	00:00:59:446	-	-	-	-	-	-	-	-
1384851.8	18:02:42:529	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	181	3.0	430.8	481.7	446.2	464.2	-	0.2	-0.1	1.0	00:00:59:488	-	-	-	-	-	-	-	-
1384885.0	18:02:42:562	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	181	3.0	430.0	481.6	445.6	463.9	-	0.2	-0.1	1.0	00:00:59:530	-	-	-	-	-	-	-	-
1384918.7	18:02:42:596	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	181	3.0	453.7	483.4	469.1	466.6	-	0.2	-0.1	1.0	00:00:59:571	-	-	-	-	-	-	-	-
1384951.7	18:02:42:629	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	181	3.0	458.3	483.9	473.3	467.6	-	0.2	-0.1	1.0	00:00:59:613	-	-	-	-	-	-	-	-
1384984.9	18:02:42:662	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	181	3.0	457.9	481.3	473.4	465.9	-	0.2	-0.1	1.0	00:00:59:655	-	-	-	-	-	-	-	-
1385018.8	18:02:42:696	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	181	3.0	457.2	481.7	472.4	465.7	-	0.2	-0.1	1.0	00:00:59:655	-	-	-	-	-	-	-	-
1385051.8	18:02:42:729	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	181	3.0	456.8	481.8	472.9	466.5	-	0.2	-0.1	1.0	00:00:59:696	-	-	-	-	-	-	-	-
1385085.3	18:02:42:763	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	181	3.0	457.3	480.6	473.2	464.4	-	0.2	-0.1	1.0	00:00:59:738	-	-	-	-	-	-	-	-
1385118.0	18:02:42:795	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	182	3.0	457.1	481.3	472.5	465.5	-	0.2	-0.1	1.0	00:00:59:780	-	-	-	-	-	-	-	-
1385151.4	18:02:42:829	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	182	3.0	493.7	484.1	508.7	470.4	-	0.2	-0.1	1.0	00:00:59:780	-	-	-	-	-	-	-	-
1385184.7	18:02:42:862	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	182	3.0	493.2	485.8	508.5	471.7	-	0.2	-0.1	1.0	00:00:59:821	-	-	-	-	-	-	-	-
1385217.8	18:02:42:895	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	182	3.0	492.2	484.8	506.7	470.2	-	0.2	-0.1	1.0	00:00:59:863	-	-	-	-	-	-	-	-
1385251.2	18:02:42:929	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	182	3.0	491.6	484.6	506.7	470.0	-	0.2	-0.1	1.0	00:00:59:905	-	-	-	-	-	-	-	-
1385284.9	18:02:42:962	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	182	2.9	489.8	483.7	504.2	467.8	-	0.2	-0.1	1.0	00:00:59:946	-	-	-	-	-	-	-	-
1385317.9	18:02:42:995	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	182	3.0	488.8	483.9	504.4	467.8	-	0.2	-0.1	1.0	00:00:59:988	-	-	-	-	-	-	-	-
1385351.4	18:02:43:029	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	182	2.9	488.3	484.3	503.2	468.2	-	0.2	-0.1	1.0	00:00:59:988	-	-	-	-	-	-	-	-
1385385.0	18:02:43:062	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	182	2.9	489.6	484.8	504.3	469.1	-	0.2	-0.1	1.0	00:01:00:030	-	-	-	-	-	-	-	-
1385417.9	18:02:43:095	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	183	2.9	490.7	484.2	505.3	468.2	-	0.2	-0.1	1.0	00:01:00:071	-	-	-	-	-	-	-	-
1385450.9	18:02:43:128	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	183	2.8	527.1	489.3	541.1	475.7	-	0.1	-0.1	1.0	00:01:00:113	-	-	-	-	-	-	-	-
1385484.8	18:02:43:162	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	183	2.8	548.4	491.3	562.0	478.1	-	0.1	-0.1	1.0	00:01:00:155	-	-	-	-	-	-	-	-
1385518.0	18:02:43:195	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	183	2.8	548.0	490.6	561.4	476.7	-	0.1	-0.1	1.0	00:01:00:155	-	-	-	-	-	-	-	-
1385550.8	18:02:43:228	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	183	2.8	548.5	491.3	562.1	477.7	-	0.1	-0.1	1.0	00:01:00:196	-	-	-	-	-	-	-	-
1385583.9	18:02:43:261	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	183	2.8	548.6	491.4	561.6	477.4	-	0.1	-0.1	1.0	00:01:00:238	-	-	-	-	-	-	-	-
1385617.2	18:02:43:295	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	184	2.8	549.8	490.5	563.7	477.5	-	0.1	-0.1	1.0	00:01:00:280	-	-	-	-	-	-	-	-
1385650.6	18:02:43:328	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	184	2.8	569.4	492.4	582.7	479.2	-	0.1	-0.1	1.0	00:01:00:280	-	-	-	-	-	-	-	-
1385683.9	18:02:43:361	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	184	2.8	568.8	492.1	582.1	478.8	-	0.1	-0.1	1.0	00:01:00:321	-	-	-	-	-	-	-	-
1385717.1	18:02:43:394	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	184	2.8	568.5	491.4	582.2	478.1	-	0.1	-0.1	1.0	00:01:00:363	-	-	-	-	-	-	-	-
1385751.2	18:02:43:429	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	184	2.8	567.5	490.8	581.3	477.6	-	0.1	-0.1	1.0	00:01:00:405	-	-	-	-	-	-	-	-
1385783.5	18:02:43:461	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	185	2.8	567.1	490.4	580.7	477.1	-	0.1	-0.1	1.0	00:01:00:446	-	-	-	-	-	-	-	-
1385816.8	18:02:43:494	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	185	2.8	453.3	493.3	469.0	476.7	-	0.2	-0.1	1.0	00:01:00:488	-	-	-	-	-	-	-	-
1385850.9	18:02:43:528	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	185	2.7	394.8	487.4	411.3	461.6	-	0.2	-0.1	1.0	00:01:00:488	-	-	-	-	-	-	-	-
1385883.7	18:02:43:561	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	185	2.8	394.7	487.3	411.5	465.0	-	0.2	-0.1	1.0	00:01:00:530	-	-	-	-	-	-	-	-
1385917.0	18:02:43:594	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	185	2.8	395.1	485.1	412.5	462.9	-	0.2	-0.1	1.0	00:01:00:571	-	-	-	-	-	-	-	-
1385949.9	18:02:43:627	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	185	2.8	395.2	485.0	412.3	463.2	-	0.2	-0.1	1.0	00:01:00:613	-	-	-	-	-	-	-	-
1385983.3	18:02:43:661	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	185	2.8	394.2	484.8	411.7	462.6	-	0.2	-0.1	1.0	00:01:00:613	-	-	-	-	-	-	-	-
1386017.1	18:02:43:694	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	185	2.9	394.1	483.4	412.3	461.5	-	0.2	-0.1	1.0	00:01:00:655	-	-	-	-	-	-	-	-
1386050.0	18:02:43:727	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	185	2.9	395.2	482.6	413.8	462.1	-	0.2	-0.1	1.0	00:01:00:696	-	-	-	-	-	-	-	-
1386083.4	18:02:43:761	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	186	2.9	395.9	484.0	414.1	463.1	-	0.2	-0.1	1.0	00:01:00:738	-	-	-	-	-	-	-	-
1386116.3	18:02:43:794	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	186	2.9	428.5	485.8	446.7	466.6	-	0.2	-0.1	1.0	00:01:00:780	-	-	-	-	-	-	-	-
1386150.0	18:02:43:827	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	186	2.9	428.7	486.9	446.1	465.8	-	0.2	-0.1	1.0	00:01:00:821	-	-	-	-	-	-	-	-
1386182.8	18:02:43:860	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	186	2.9	431.7	485.9	449.6	466.4	-	0.2	-0.1	1.0	00:01:00:821	-	-	-	-	-	-	-	-
1386216.5	18:02:43:894	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	186	2.9	432.5	486.1	450.0	467.1	-	0.2	-0.1	1.0	00:01:00:863	-	-	-	-	-	-	-	-
1386250.1	18:02:43:927	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	186	2.8	432.9	486.5	449.9	467.5	-	0.2	-0.1	1.0	00:01:00:905	-	-	-	-	-	-	-	-
1386282.6	18:02:43:960	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	187	2.8	434.5	487.4	451.2	468.9	-	0.2	-0.1	1.0	00:01:00:946	-	-	-	-	-	-	-	-
1386316.5	18:02:43:994	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	187	2.9	453.5	488.6	470.6	471.8	-	0.2	-0.1	1.0	00:01:00:988	-	-	-	-	-	-	-	-
1386349.4	18:02:44:027	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	187	2.9	453.3	489.0	470.4	472.5	-	0.2	-0.1	1.0	00:01:00:988	-	-	-	-	-	-	-	-
1386382.5	18:02:44:060	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	187	2.9	454.5	489.1	471.3	472.7	-	0.2	-0.1	1.0	00:01:01:030	-	-	-	-	-	-	-	-
1386415.7	18:02:44:093	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	187	2.8	454.9	488.4	473.1	472.4	-	0.2	-0.1	1.0	00:01:01:071	-	-	-	-	-	-	-	-
1386449.0	18:02:44:126	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	187	2.9	455.0	488.1	473.4	470.8	-	0.2	-0.1	1.0	00:01:01:113	-	-	-	-	-	-	-	-
1386482.4	18:02:44:160	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	188	2.8	454.0	485.8	472.0	470.3	-	0.2	-0.1	1.0	00:01:01:113	-	-	-	-	-	-	-	-
1386516.1	18:02:44:193	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	188	2.8	407.6	497.0	425.9	475.7	-	0.2	-0.1	1.0	00:01:01:155	-	-	-	-	-	-	-	-
1386549.0	18:02:44:226	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	188	2.9	406.8	496.8	425.5	475.1	-	0.2	-0.1	1.0	00:01:01:196	-	-	-	-	-	-	-	-
1386582.8	18:02:44:260	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	188	2.9	408.0	496.6	426.9	474.5	-	0.2	-0.1	1.0	00:01:01:238	-	-	-	-	-	-	-	-
